en,nl,en-nl,nl-en
speed,snelheid,0.1696604087,0.560468518
speed,inlichten,0,0.0134878511
speed,creatie,0,0.0412282063
speed,versnellen,0,0.253166019
speed,verhogen,0.0285912341,0.1249911423
speed,van,0.0285912341,0
speed,rijden,0.0135571912,0
speed,haasten,0,0.0187708785
speed,voort,0,0.0113048707
speed,versnelling,0,0.0212185405
speed,circa,0,0.0209443347
speed,info,0,0.0625734164
speed,opvragen,0,0.0211980237
speed,actie,0,0.0637760052
speed,snelheidsovertreding,0,0.9956377536
speed,wijsmaken,0,0.1165022156
speed,vaart,0,0.0696614382
speed,verhoog,0,0.2497598899
speed,schaven,0,0.0629920355
speed,bijleren,0,0.0832704641
speed,snelheidscontrole,0,0.2817182817
speed,spoed,0,0.0164390468
speed,bijwerken,0,0.011245833
speed,verkeersbord,0,0.0495
speed,racen,0,0.0116152998
fear,vermoeden,0,0.0132580082
fear,stellen,0,0.0223060494
fear,ontzag,0,0.0130108234
fear,angst,0.2684920519,0.577014124
fear,fear,0,0.5728227188
fear,achterbank,0,0.0123342401
fear,tijd,0,0.0102798713
fear,bedwang,0,0.0220252612
fear,faalangst,0,0.26826826
fear,wezenloos,0,0.0630630631
fear,voelen,0.0178723177,0
fear,bevreesd,0,0.4162526062
fear,voortdurend,0.010637774,0
fear,rillen,0,0.166581925
fear,volbrengen,0.0117866536,0
fear,aanstaand,0,0.3383383383
fear,vrezen,0.0424723126,0.5742229718
fear,bedwingen,0,0.0365411356
fear,beleven,0,0.0132119671
fear,traan,0,0.0666237666
fear,bang,0.0763717495,0.0493847268
bye,bad,0.0152203314,0
bye,verkeerd,0.0304406627,0
bye,reis,0,0.012434869
bye,meedelen,0,0.011999046
bye,ophoepelen,0,0.1666817519
bye,bieptoon,0,0.431
bye,doei,0.0942961627,0.5686241962
bye,liaan,0,0.0384807596
bye,totziens,0,0.1
bye,bye,0.0774884436,0.7104704157
bye,seffens,0,0.5
bye,straks,0,0.0228016365
bye,ziens,0.1470298925,0.168906826
bye,onmiddelijk,0,0.1000250043
bye,high,0.0144593148,0
bye,gedag,0,0.0186823459
bye,volgens,0.0152203314,0
bye,tip,0.0304406627,0
bye,sinaasappelsap,0,0.0105013453
bye,conceptueel,0,0.3332882283
bye,dag,0.3168331267,0.0640439406
bye,salut,0,0.0835835836
bye,dinsdag,0,0.0119342762
bye,tor,0,0.0103370787
well-being,gesteldheid,0.01181431,0.2500293699
well-being,eruptie,0,0.1250571053
well-being,gezondheid,0.0322390494,0
well-being,welzijn,0.4343260791,0.1605622003
well-being,gaat,0.0236286201,0
well-being,sjeik,0.039848266,0.0830254328
well-being,vinden,0.01181431,0
well-being,verzorging,0,0.0624633981
well-being,genezing,0,0.1250119683
well-being,riskeren,0.01181431,0.0158690547
reagan,weer,0.0666668174,0
reagan,annie,0.0512001157,0
reagan,eerlijk,0.0154667016,0
slowly,langzaam,0.438589288,0.4102721834
slowly,traag,0.0765376567,0.0910093111
slowly,inbrengen,0,0.019007229
slowly,prefereren,0,0.3334444815
slowly,langzaamaan,0,0.1685324255
slowly,willekeurig,0.0396269115,0
slowly,rijden,0.0171588374,0
slowly,hand,0.0381649477,0
slowly,geleidelijk,0,0.0752688118
slowly,stilaan,0,0.0354714599
slowly,rustig,0.1200349163,0
printing,tekst,0.0254868099,0
printing,nou,0.1249353426,0
printing,drukpers,0.0237377151,0.8836651909
printing,druk,0.0206143315,0
printing,reliëf,0,0.3333333333
printing,papier,0.1249353426,0
printing,handschrift,0,0.0128456267
printing,drukwerk,0.0162415945,0.5833330806
printing,drukken,0.1145657091,0.0135373964
printing,drukkerij,0.0854557743,0.1719637905
printing,printen,0.045226594,0.0974295643
filter,filteren,0.0733665134,0.3296659672
filter,chinezen,0.0500112566,0.0128276711
filter,toilet,0.049711189,0
filter,warmen,0,0.1217482424
filter,goed,0.0500112566,0
filter,filter,0.3311745409,0.898650523
filter,verfijnen,0.0125028141,0.1250311635
underneath,heerschappij,0.111169826,0.0166551398
underneath,onder,0.1142825812,0.0190757987
underneath,eronder,0.0833773695,0.1985422333
underneath,snoeien,0,0.0287639121
underneath,paard,0.111169826,0
underneath,onderhuids,0,0.0416527705
underneath,zit,0.1212871062,0
underneath,oplichten,0,0.0113175512
underneath,pal,0,0.0829817686
underneath,cement,0,0.0282028755
underneath,binnen,0.0141283731,0
underneath,onderkant,0,0.0318499232
underneath,benieuwd,0.1032767684,0
underneath,vanonder,0,0.0663098288
stimulate,opwindend,0.0135800833,0
stimulate,stimuleren,0.0791442806,0.4855961913
stimulate,prikkelen,0.0120799116,0.0270127374
stimulate,bevorderen,0,0.0105890358
pollution,vervuilen,0.0198332349,0.0312306574
pollution,pollutie,0.0126666038,0.999999671
pollution,mazzel,0.0428331208,0
pollution,vervuiling,0.4211658771,0.4385361295
pollution,denkwijze,0.1666658397,0.0260194403
pollution,smog,0.0681663284,0.1388795902
pollution,verontreiniging,0,0.0417388912
pollution,luchtvervuiling,0.0393331382,0.9045
gladiator,knokken,0.0195915508,0
gladiator,heldhaftig,0,0.0118041581
gladiator,gladiator,0.3993617029,0.9157991934
damn,verdomme,0.2249321182,0.2746863633
damn,ruzien,0,0.3334442269
damn,verdommen,0,0.1611672486
damn,barst,0,0.0356959306
damn,verdorie,0.0281669601,0.1864272004
damn,boomstam,0,0.0714259817
damn,verrekken,0,0.1097490074
damn,godver,0,0.0470051657
damn,willen,0,0.02046991
damn,vertikken,0,1
damn,slappeling,0,0.0116115965
damn,onbeslist,0,0.0357408988
damn,bezoek,0.0197139662,0
damn,tirannie,0,0.0326998059
damn,moer,0,0.1849021884
damn,tenniselleboog,0,0.2008974921
damn,biet,0,0.0479996114
damn,verdoeme,0,0.5
damn,zeker,0.0135024907,0
damn,domme,0,0.0436863496
damn,beetnemen,0,0.0223175644
damn,interesseren,0,0.0151534927
damn,hardnekkig,0,0.0157432648
damn,zier,0,0.0516672084
damn,miljaar,0,0.333
damn,kei,0,0.0207986507
damn,handvat,0,0.0120032636
damn,beweren,0,0.0192100721
damn,vloek,0,0.0175855832
damn,omzeilen,0,0.0104975112
damn,schelen,0,0.0109593843
damn,jullie,0.0192211171,0
damn,viespeuk,0,0.0129999075
damn,das,0.0197139662,0
damn,demon,0,0.0202489047
damn,kolere,0,0.0118248689
damn,godverdomme,0,0.0679461704
damn,snood,0,0.2529996338
damn,beteren,0,0.0218419198
damn,shit,0,0.0205056176
damn,front,0,0.0196535207
damn,hels,0,0.0130126657
damn,nar,0,0.0417524192
damn,koeling,0,0.0240317423
damn,brug,0,0.0623718132
damn,europees,0.0197139662,0.0624634651
damn,wat,0.0316623897,0
damn,gegeven,0,0.0326648703
damn,waard,0,0.0589844203
damn,welzijn,0,0.0999764634
integrate,repliceren,0.0236641109,0.0267488096
integrate,integratie,0.0659928728,0.0324044524
integrate,elkaar,0.027663679,0
democracy,democratie,0.7753598259,0.7943350979
democracy,schuiven,0,0.0101162035
democracy,democratisch,0.0843508395,0.1734962039
democracy,rang,0,0.0832977416
democracy,opbouwen,0.0416725694,0.1249482504
williams,aangenaam,0.052625052,0
williams,je,0.026312526,0
williams,terug,0,0.0258879058
williams,gabriël,0.0264177761,0.0153967464
williams,williams,0.6125120094,0.837126275
williams,executeren,0.0262072759,0
williams,worden,0.026312526,0
ever,ik,0.0107527305,0
ever,rijkelijk,0,0.0103248233
ever,meerwaarde,0,0.111
ever,geheimhouden,0,0.0147424721
ever,ons,0.0336022828,0
ever,sindsdien,0.0336058111,0
ever,al,0.0341399194,0
ever,gehoorzaam,0,0.0285341774
ever,piet,0,0.0157360262
ever,nimmer,0,0.2311880792
ever,muurbloempje,0,0.1666591428
ever,voorheen,0,0.0118012081
ever,altijd,0.0137839555,0
ever,ooit,0.2391127021,0.3280895358
ever,skater,0,0.0112527912
ever,individu,0,0.0278350676
ever,tevoren,0,0.0211590668
ever,ruziemaken,0,0.0654118488
ever,durven,0,0.0305917174
ever,weleens,0,0.1455689085
ever,astronaut,0.0336022828,0
ever,ever,0,0.9874998124
ever,nooit,0.2204832706,0.0186950769
ever,meer,0.0196573357,0
ever,eeuwig,0,0.0125472838
ever,ontploffing,0,0.0811269269
ever,verlaten,0,0.0160815814
ever,gedacht,0,0.0781592376
ever,sinds,0.013206638,0.0417207926
joy,geweldig,0,0.030454304
joy,hallo,0.0369598939,0
joy,fut,0,0.0212477842
joy,blijdschap,0,0.3754041495
joy,heer,0.0370339618,0
joy,hoogtepunt,0,0.0253251632
joy,vreugde,0.2224636505,0.6864753691
joy,gejuich,0,0.1128587475
joy,praal,0,0.053715383
joy,plezier,0.0108305081,0
joy,pret,0,0.0222161061
joy,genot,0.018221034,0.1576632245
joy,geluk,0.0226647846,0.0197668792
joy,zoals,0.0370339618,0
joy,vrolijkheid,0,0.0239466816
joy,goed,0.0154431621,0
boy,hemel,0,0.0197860929
boy,uitschelden,0,0.0136662541
boy,bink,0,0.0120134685
boy,stoere,0,0.1996161897
boy,aanbranden,0,0.0605429247
boy,alleman,0,0.33341477
boy,ziezo,0,0.0186788209
boy,sensationeel,0,0.0177629431
boy,weekeinde,0,0.0107553777
boy,boy,0.0580128022,0.8958069647
boy,middenin,0,0.0322075543
boy,peddelen,0,0.0231858969
boy,berucht,0,0.0208204293
boy,zelden,0,0.0168283315
boy,aanloop,0,0.0122367078
boy,gameboy,0,0.06
boy,opsluiten,0,0.0179072927
boy,joch,0,0.0554510349
boy,aanwijzen,0,0.0273419227
boy,kerst,0,0.0111276223
boy,braaf,0,0.2878045172
boy,kassa,0,0.0100041526
boy,spook,0,0.0181769164
boy,agenda,0,0.1111299907
boy,keurig,0,0.0256013505
boy,gozer,0,0.0116765783
boy,knul,0.0213534424,0.1220020773
boy,onderlegger,0,0.1666666652
boy,loopjongen,0,0.171191128
boy,stout,0,0.0201653895
boy,kussen,0,0.0221774134
boy,insteken,0,0.0194999379
boy,verdorie,0,0.0212393689
boy,dienaar,0,0.0277472594
boy,dikzak,0,0.0740364608
boy,homos,0,0.0153955558
boy,kind,0,0.0210360939
boy,job,0,0.0347299016
boy,goeiemorgen,0,0.0715666807
boy,soldaatje,0,0.0191929606
boy,bespelen,0,0.0240055503
boy,jongen,0.1480762069,0.315543099
boy,vuilnis,0,0.0556755757
boy,niet,0.012455222,0
boy,lover,0,0.1666941982
boy,mankeren,0,0.0343506493
boy,vijftien,0,0.0250118554
boy,jongensnaam,0,0.163
boy,jullie,0.0113927663,0
boy,blinken,0,0.0416990237
boy,stoeien,0,0.0323594247
boy,afhalen,0,0.0223232603
boy,tja,0,0.0157660785
boy,elektron,0,0.1110107451
boy,kroeg,0,0.0591397024
boy,knapperd,0,0.0766284456
boy,amai,0,0.0506
boy,knaap,0,0.045405959
boy,huiselijk,0,0.1250228854
boy,kanjer,0,0.0218341508
boy,bril,0,0.024875115
boy,bijhalen,0,0.0627813758
boy,man,0,0.0160436059
boy,leeuw,0,0.0125202227
boy,uitdrukken,0,0.0118369505
boy,basta,0,0.020254223
boy,jongensschool,0,0.3285
boy,prooi,0,0.0145025912
boy,gabber,0,0.1320967034
boy,krentenbrood,0,0.248
boy,jonge,0,0.1064362564
boy,hok,0,0.0173693938
laxative,gebruiken,0.0116978975,0
laxative,motiveren,0.016696999,0.0333720876
torn,gehavend,0,0.0386126637
torn,ruk,0,0.1428016072
torn,tom,0.0408095998,0
torn,kapot,0.0212609453,0
torn,gerafeld,0,0.250999572
torn,tweestrijd,0.0941759995,0.3267955452
near,bij,0.0361222223,0.0109408386
near,naderen,0.0120029894,0.135395942
near,eerder,0.0158558008,0
near,dichtbij,0.0424550181,0.1129745504
near,akelig,0.0370462636,0
near,onbetaald,0,0.013332784
near,afwijken,0,0.0142875517
near,dicht,0.0132996086,0.0202995997
near,bijna,0.0388244842,0.0471366149
near,aanpak,0,0.0115855107
near,nabij,0.09997351,0.4104602904
near,zwier,0,0.055666663
near,vlakbij,0.0478051668,0.1941214368
near,ram,0.0158928471,0
near,buurt,0.0465963829,0.0298668352
near,mijden,0,0.0129981597
vaseline,waarom,0.25,0
vaseline,gezellig,0.04125,0
dismal,rijk,0.1249935876,0
dismal,droevig,0.1249935876,0.0139109118
dismal,bestaan,0.0127493459,0
dismal,zijn,0.0127493459,0
dismal,best,0.0347482174,0
dismal,droef,0.0359981532,0.5002501251
dismal,somber,0.038498025,0
dismal,heen,0.0344982302,0
dismal,strijd,0.0127493459,0
dismal,puinhoop,0.0127493459,0
dismal,vreselijk,0.0359981532,0
dismal,sleur,0.0507473966,0
dismal,triest,0.0359981532,0
dismal,armzalig,0.0359981532,0.0336963958
accommodation,onderkomen,0.0415121422,0.0941553931
accommodation,accomodatie,0.1050408457,0.75
accommodation,zacht,0.0119326401,0.0102166953
accommodation,verblijf,0.0294954695,0.0208683622
accommodation,luxueus,0,0.0400158342
accommodation,zitplaats,0,0.0208263035
accommodation,onderdak,0.0165544373,0
accommodation,kamer,0.0256299663,0
measure,toezicht,0,0.0908622417
measure,afmeting,0,0.0286068477
measure,mate,0,0.0259730468
measure,mat,0,0.0108689799
measure,meten,0.0572641854,0.6562085689
measure,gestaag,0,0.02275
measure,weloverwogen,0,0.2001280861
measure,regeling,0,0.0416098899
measure,manier,0.0413435749,0.0444498982
measure,gering,0,0.0367837264
measure,bekijken,0.0425938846,0
measure,maatregel,0.027298429,0.5747141564
measure,opmeten,0,0.519497583
measure,circa,0,0.0289231288
measure,beveiliging,0.0138784379,0
measure,beinvloeden,0,0.012498869
measure,uitwijken,0,0.0189940026
measure,maatstaf,0,0.2145254525
measure,timmeren,0.0104192477,0.0306627764
measure,ideaalbeeld,0,0.2602593891
measure,gelijkwaardig,0,0.0555865793
measure,maatbeker,0,0.9999440031
measure,taxeren,0,0.0357248765
measure,meetlint,0.0159622875,0.8372619971
prevent,verbieden,0,0.0336114953
prevent,nogmaals,0.076897934,0
prevent,voorkomen,0.4193244343,0.1674644149
prevent,weerhouden,0,0.0386955315
prevent,zintuig,0,0.013399749
prevent,tegenhouden,0.1157313907,0
prevent,base,0,0.0105998826
prevent,directie,0.0242997472,0.1747342063
prevent,verhinderen,0,0.107745795
prevent,vergallen,0,0.0232532009
vertebra,wervel,0.5199304724,0.5160594571
vertebra,wervelkolom,0.0114006682,0.0235893233
vertebra,ruggegraat,0,0.0666444518
vertebra,zenuw,0.0195011429,0
vertebra,ruggengraat,0.018001055,0.0312557069
coffin,lijkkist,0,0.7615999833
coffin,doodskist,0.2240220352,0.8967962299
coffin,voor,0,0.0240083837
coffin,frigo,0,0.022
coffin,lipstick,0.0587550573,0
coffin,kist,0.2387669603,0.2713488227
coffin,coffin,0,0.9899972445
spending,spenderen,0,0.037992275
spending,besparen,0.0105419414,0
spending,uit,0.0177760435,0
spending,besteden,0,0.0440296043
spending,bezuinigen,0.0105419414,0.0667773843
spending,gelukkig,0.0292955003,0
spending,worden,0.0411690554,0
spending,uitgeven,0.1343927637,0.0574999829
spending,opmaken,0,0.0278735233
spending,beveiliging,0.0145367823,0
spending,zakgeld,0,0.0627746783
spending,slijten,0,0.0112071046
spending,en,0.0100980702,0
spending,opvoeren,0.0105419414,0
spending,overnachten,0,0.0118414877
mysterious,barok,0,0.3332222592
mysterious,mysterie,0.0274859777,0.0116265322
mysterious,geheimzinnig,0.0748357293,0.2682342749
mysterious,raadselachtig,0,0.3333264116
mysterious,split,0.1249344395,0.099998392
mysterious,eenzaat,0.0257364945,0.0474067128
mysterious,mysterieus,0.4934910362,0.7507188893
zipper,gulp,0.0633601752,0.0672530325
zipper,vriend,0.0588302463,0
zipper,rits,0.2837401663,0.6669849121
zipper,sluiting,0.0117660493,0
hollywood,hollywood,0.7969841915,0.8731351039
hollywood,verlies,0,0.0331873684
distributor,verdeler,0.0370164026,0.1666666562
distributor,handelaar,0.0111160368,0
distributor,leverancier,0.0161182534,0
distributor,fabrikant,0.0482435998,0
distributor,collegas,0.0136727253,0.0412715125
saw,mitrailleur,0,0.048009848
saw,voorbijganger,0,0.0417025077
saw,voorbereiden,0.0322640926,0
saw,zojuist,0,0.0167895271
saw,zingen,0,0.0312415209
saw,zaag,0.1036978007,0.6575178086
saw,genade,0.0322640926,0
saw,gezaag,0.0322640926,0.9969806586
saw,knabbelen,0,0.044517098
saw,angstig,0,0.0336004594
aid,ehbo,0.0166158093,0.1047843192
aid,hulp,0.0715018276,0
aid,devies,0.0376163461,0.1039623067
aid,behulp,0,0.0205394904
aid,wereldverbeteraar,0,0.249436105
aid,oplichter,0.0384625216,0
aid,aids,0.2725838952,0.9420924498
aid,klagen,0,0.0125186377
aid,helper,0,0.062497957
aid,ontwikkelingshulp,0,0.3354451484
aid,collecte,0,0.2023929422
aid,vandaag,0,0.0305057622
aid,hoorapparaat,0,0.7965000005
aid,hulpmiddel,0,0.035171655
aid,helpen,0.0404625727,0
nobody,afwachten,0.0250274922,0
nobody,onbenul,0,0.0399760136
nobody,flanel,0,0.03575
nobody,blijven,0.0250304955,0
nobody,verwijt,0,0.0184909136
nobody,nul,0,0.0217957126
nobody,beroerte,0,0.0151343366
nobody,niemand,0.4584445017,0.3000299459
nobody,nobody,0,0.9580139953
nobody,niksnut,0,0.0285942421
nobody,amok,0,0.1
nobody,nietsnut,0,0.0343645178
nobody,doorvertellen,0,0.0676864796
nobody,me,0,0.018354885
nobody,manie,0,0.0656600484
nobody,niemendal,0,0.1713904595
nobody,marinier,0,0.1432485194
nobody,spook,0,0.0908845822
nobody,eerlijk,0.0250274922,0
nobody,wie,0.0251025747,0
nobody,opdoen,0,0.0136660263
nobody,lummel,0,0.0191934502
hesitant,iets,0.0256747738,0
hesitant,verlies,0.0230072649,0
hesitant,terughoudend,0.1293741851,0.0227859151
hesitant,vrijen,0.0253413352,0
feces,ontlasting,0.0387496199,0.2230824008
feces,poep,0.0139998627,0
feces,stront,0.1787482464,0
feces,aanpakken,0.1249987737,0.0584004169
author,maker,0.0109063606,0
author,auteur,0.2284069715,0.5785853736
author,samenstellen,0,0.0105894709
author,schrijfster,0.0307759945,0.1152311617
author,bestuderen,0,0.1380296643
author,schrijver,0.1370193301,0.0389047675
author,stam,0.0624921925,0
author,fuck,0,0.0105288779
toil,arbeid,0.0357076004,0
toil,neus,0.0112836017,0
toil,zwoegen,0.2052472872,0.1083682017
toil,stoken,0.0132832274,0.0229950363
toil,afhouden,0.0357076004,0.0290062035
toil,daarbuiten,0.03556477,0
toil,werken,0.0357076004,0
toil,tegen,0.0357076004,0
toil,kluwen,0,0.1229385307
toil,inspanning,0.0379928868,0
toil,anoniem,0.0357076004,0
toil,toilet,0.0252809811,0
42,cent,0.0399986649,0
42,50,0.0133195554,0
42,exact,0,0.0158722454
42,42,0.6436587453,0.8199442533
condemn,veroordelen,0.0926170746,0.2233473223
condemn,verwerpelijk,0,0.04168056
condemn,uitputten,0.0499552513,0.0877593877
condemn,afkeuren,0.0499552513,0.0154001473
condemn,hopeloos,0.0999105027,0
pas,doortocht,0,0.0277499886
pas,opzeggen,0,0.0774505174
pas,pas,0.1085504497,0.0829596565
pas,overgaan,0,0.1714345689
pas,gedogen,0,0.1249999999
pas,indommelen,0,1
pas,gaan,0.010443316,0
pas,opzetten,0.058675918,0
pas,tegenkomen,0,0.0177772372
pas,langs,0,0.0156727309
pas,doorgang,0,0.051414291
pas,voorbijgaan,0.0305114774,0.1034019297
pas,weigeren,0,0.014059682
pas,flauwvallen,0,0.0953265542
pas,niet,0.0102682856,0
pas,tijdverdrijf,0,0.0242499319
pas,slagen,0,0.0353223236
pas,verdrijven,0,0.0188479747
pas,door,0.0107979918,0
pas,afleggen,0,0.1430927863
pas,pass,0.0184197202,0.774117844
pas,inhalen,0,0.0198681474
pas,slijten,0,0.0116073583
pas,toenadering,0,0.0999396906
pas,versieren,0,0.0140264908
pas,voorzet,0,0.3286355038
pas,voorbij,0.0249881372,0
pas,vocabulaire,0.117351836,0
pas,toestaan,0,0.1000289707
pas,benauwd,0,0.0250123411
pas,uitdelen,0,0.0109915745
pas,flauwte,0,0.1679143888
pas,doorgaan,0,0.0730915495
pas,flauw,0,0.0205966598
pas,passage,0,0.0606165914
pas,worp,0,0.0306032878
pas,akkoord,0,0.0118821477
pas,te,0,0.0110820987
pas,doorlaten,0,0.0478087763
pas,passeren,0.0109985074,0.3289826116
pas,slaag,0,0.0384434587
pas,passen,0,0.0223166503
pas,katholicisme,0,0.0307491582
pas,aangeven,0,0.0278259788
pas,over,0.0657757041,0.011601093
pas,doorgeven,0,0.1416785475
pas,diepte,0,0.030370822
contemplate,overwegen,0.1390119665,0.0268891249
contemplate,na,0.0118114743,0
contemplate,nadenken,0.0125383342,0
contemplate,vooruitzicht,0.0454287472,0
contemplate,aanstaande,0.0119931893,0
contemplate,voorzien,0.0467007521,0
contemplate,overdenken,0.1244766129,0.0223205878
contemplate,geenszins,0.0908574945,0.065956025
contemplate,bevatten,0.0302555457,0.0208516006
revenue,fiscus,0.1021563316,0.1113708422
revenue,nrc,0,0.1666666667
revenue,aanvullen,0.0130083307,0.0999734098
revenue,kosten,0.0151915471,0
revenue,omzet,0.0315656697,0.0497749199
nomad,stamboom,0.0101110732,0
nomad,oudheid,0,0.0154998572
nomad,zwerver,0.0388887432,0.0222934924
nomad,nomade,0.1222217642,0.6666666667
nomad,dakloos,0.0111110695,0
ultimate,echte,0,0.010441698
ultimate,einddoel,0,0.0452491746
ultimate,ultiem,0.2537167673,0.84
energizer,duracell,0.0807169264,0.9999965
energizer,d,0.3335410182,0
energizer,leeg,0.0967268953,0
energizer,zo,0.1110691591,0
filler,vulling,0.1667943636,0.1076901669
filler,tanken,0.1999932417,0.0277985254
filler,hap,0.0647978103,0
peck,pikken,0.0900117655,0.0142600488
peck,t,0.0625081351,0
peck,pikorde,0.0146269036,0.5
peck,zoen,0.0126266433,0
peck,schallen,0,0.3333718933
peck,student,0,0.0833857732
peck,rangorde,0.0243156645,0.4447780837
peck,pluk,0,0.0155455667
peck,hiërarchie,0.0120640701,0.0320042527
emphasize,nadruk,0.1067358313,0.1898350979
emphasize,zeker,0.1571018017,0
emphasize,benadrukken,0.247994033,0.2422938723
ovum,eicel,0.1249999653,0.5002459209
ovum,ei,0.1249999653,0
ovum,uitwendig,0.1962499455,0.4944999182
ovum,innovatie,0.0537499851,0.024
wilderness,girl,0,0.0125525355
wilderness,oerwoud,0,0.0147086475
wilderness,natuurgebied,0,0.1249999868
wilderness,woestijn,0.0324650474,0
wilderness,jungle,0.0167884321,0
wilderness,wildernis,0.803287561,0.6213003536
regret,what,0,0.0129295435
regret,kreunen,0,0.099975786
regret,treur,0,0.0129945264
regret,verkeer,0.0294185848,0
regret,zinloos,0.0294185848,0
regret,ze,0,0.0189171799
